borough,Tax block,Tax lot,community board,census tract 2010,cb2010,schooldist,council district,postcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,BBL,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,bct2020,bctcb2020
SI,3552,67,502,114.01,2015,31,50,10306,E159,122,910,5,2E,STOBE AVENUE,R3X,,,,,,,,,,false,V0,11,0,,CARMINE PETOSA,600,0,,,,,,,,,7,0,,0,0,40,15,0,0,,0,false,5,5,1980,1980,0,0,0,0,,,0,0.75,0,1,5,5035520067,,11401,955404,152614,40.5855193,-74.1038534,27a,,503 328,51601,,,,1,25v2.1,2,51,,,,,,,,,,,,,,5011401,50114012014
BK,4748,11,317,934,1006,18,42,11236,E310,67,7510,3,3E,EAST 88 STREET,R5,,,,,,,,,,false,V0,11,0,,"DENNIS, JOYCE M",2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,12120,12120,0,0,0,0,,,0,1.5,0,2,3,3047480011,,934,1007020,175745,40.6490268,-73.9179438,17b,true,317 001,31504,,,,1,25v2.1,17,33,,,,,,,,,,,,,,3093400,30934001002
BK,8592,8,318,702.01,5010,22,46,11234,E323,63,8822,3,4D,2220 NATIONAL DRIVE,R5,,,,,,,,,,false,V0,11,0,,"WEST 9 STREET, LLC",3240,0,,,,,,,,,7,1,,0,0,27,120,0,0,,0,false,5,5,24300,24300,0,0,0,0,,,0,1.5,0,2,3,3085920008,,70201,1007534,160268,40.6065443,-73.9161449,23b,,319 088,32505,,,,1,25v2.1,18,35,1,1,,,,,,,,,,,,3070201,30702015001
BX,2994,15,203,123,2001,12,17,10459,E082,42,2900,2,1A,1432 VYSE AVENUE,R7-1,,,,,,,,,,false,V0,11,0,,VYSE HOUSE LLC,2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,10980,10980,0,0,0,0,,,0,3.44,0,4.8,2,2029940015,,123,1014947,242067,40.83104,-73.8890747,3d,,216 017,21106,,,,1,25v2.1,3,22,,,,,,,,,,,,,,2012300,20123002001
BK,6373,91,311,284,3001,20,38,11214,E243,62,8400,3,4E,BAY 23 STREET,R5,,,,,,,,,,false,V0,11,0,,"YAU-CHENG, CHUN LAI",263,0,,,,,,,,,7,0,,0,0,5.25,50.08,0,0,,0,false,3,5,60,60,0,0,0,0,,,0,1.5,0,2,3,3063730091,,284,983954,159039,40.6032016,-74.001066,28a,true,312 028,31906,,,,1,25v2.1,11,31,,,,,,,,,,,,,,3028400,30284003001
BK,4081,18,305,1120,1004,19,42,11208,E225,75,6420,3,3E,683 CLEVELAND STREET,R5,,,,,,,,,,false,V0,11,0,,"BATISTA, KEVIN",1938,0,,,,,,,,,7,0,,0,0,20,96,0,0,,0,true,5,5,11640,11640,0,0,0,0,,,0,1.5,0,2,3,3040810018,,1120,1016870,182530,40.6676193,-73.8824146,17d,,308 019,31304,,,,1,25v2.1,5,33,,,,,,,,,,,,,,3112000,31120001004
MN,1689,130,111,188,1001,4,8,10035,L026,25,2100,1,2B,312 EAST 118 STREET,R7X,R7B,,,C1-5,,,,,,true,V1,11,0,,BRIJA FRANK,832,0,,,,,,,,,7,0,,0,0,16.5,50.42,0,0,,0,false,5,5,129150,129150,0,0,0,0,,,0,5,0,5,1,1016890130,,188,1002247,229786,40.7973671,-73.9349997,6b,,108N076,10605,,,,1,25v2.1,11,12,1,1,,,,,,,,,,,,1018800,10188001001
BK,7581,17,318,776,2000,22,45,11210,L157,63,7410,3,6D,EAST 35 STREET,R6,,,,,,,,,,false,V0,11,0,,"GAYLE, SEBASTIAN",2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,7980,7980,0,0,0,0,,,0,2.43,0,4.8,3,3075810017,,776,1000274,168942,40.6303688,-73.9422705,23a,,315 004,32301,,,,1,25v2.1,18,35,,,,,,,,,,,,,,3077600,30776002000
BK,6760,169,314,542,1002,21,48,11230,E276,70,7320,3,4C,EAST 13 STREET,R4-1,,,,,,,,,,false,V0,11,0,,R LOWICH & D BRIEF,100,0,,,,,,,,,7,0,,0,0,1,100,0,0,,0,false,8,5,442,442,0,0,0,0,,,0,1,0,2,3,3067600169,,542,995253,161990,40.6112946,-73.9603709,22d,,313 045,32008,,,,1,25v2.1,14,35,,,,,,,,,,,,,,3054200,30542001002
BK,8645,39,318,702.01,4011,22,46,11234,E323,63,8822,3,4D,56 DRIVE,R5,,,,,,,,,,false,V0,11,0,,LOUIS BASSOLINO,4870,0,,,,,,,,,7,0,,0,0,95.83,101.33,0,0,,0,true,3,5,36540,36540,0,0,0,0,,,0,1.5,0,2,3,3086450039,,70201,1008219,161205,40.6091144,-73.9136746,23b,,319 088,32505,,,,1,25v2.1,18,35,,1,,,,,,,,,,,,3070201,30702014007
BK,8614,38,318,702.01,3004,22,46,11234,E323,63,8822,3,4D,2560 NATIONAL DRIVE,R2,,,,,,,,,,false,V0,11,0,,"FILIPPAZZO, STEFANO A",4800,0,,,,,,,,,7,1,,0,0,40,120,0,0,,0,false,5,5,16980,16980,0,0,0,0,,,0,0.75,0,1,3,3086140038,,70201,1010759,159802,40.6052562,-73.9045322,23d,,319 089,32505,,,,1,25v2.1,18,35,1,1,,,,,,,,,,,,3070201,30702013000
BK,2618,51,301,561,4000,14,33,11222,L106,94,100,3,1A,144 GUERNSEY STREET,R6B,,,,,,,,,,false,V0,11,0,,142-44 GUERNSEY LLC,2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,21240,21240,0,0,0,0,,,0,2,0,2,3,3026180051,,561,997075,203737,40.7258784,-73.9537293,13a,,304 034,30903,,,,1,25v2.1,1,30,,,,,,,,,,,,,,3056100,30561004000
BK,7144,69,315,386,2002,21,47,11223,L161,61,8610,3,5E,WEST 7 STREET,R5,,,,,,,,,,false,V0,11,0,,"MAK, SUM MING",1950,0,,,,,,,,,7,0,,0,0,19.5,100,0,0,,0,false,5,5,22980,22980,0,0,0,0,,,0,1.5,0,2,3,3071440069,,386,990472,155374,40.5931397,-73.9775966,28c,,314 066,32107,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3038600,30386002002
BX,4327,39,211,248,2004,11,13,10461,Q061,49,1210,2,1C,2124 HONE AVENUE,R4A,,,,,,,,,,false,V0,11,0,,HARRY GOLDMAN,2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,7080,7080,0,0,0,0,,,0,1,0,2,2,2043270039,,248,1023292,250750,40.8548394,-73.8588691,4a,,220 033,21511,,,,1,25v2.1,11,26,,,,,,,,,,,,,,2024800,20248002005
BX,4131,8,211,250,1003,11,13,10461,Q061,49,1210,2,1D,1116 RHINELANDER AVENUE,R4,,,,,,,,,,false,V0,11,0,,MERHI 221 LLC,2250,0,,,,,,,,,7,0,,0,0,25,90,0,0,,0,false,3,5,5160,5160,0,0,0,0,,,0,1,0,2,2,2041310008,,250,1024712,249577,40.8516134,-73.8537431,4a,,219 003,21507,,,,1,25v2.1,11,26,,,,,,,,,,,,,,2025000,20250001003
BX,5306,126,210,194,1019,8,13,10465,L050,45,3210,2,3D,1112 SWINTON AVENUE,R4-1,,,,,,,,,,false,V0,11,0,,KELLY  CLYDE,238,0,,,,,,,,,7,0,,0,0,36.42,13.58,0,0,,0,true,5,5,684,684,0,0,0,0,,,0,1,0,2,2,2053060126,,194,1030905,242307,40.8316289,-73.831408,4b,,221 033,21801,,,,1,25v2.1,10,26,,,,,,,,,,,,,,2019400,20194001013
BK,5300,9,312,226,1004,15,39,11218,L148,66,6900,3,3D,13 AVENUE,M1-2/R6A,,,,,,MX-12,,,,false,V1,11,1,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,2017,0,,,,,,,,,7,0,,0,0,50,40.4,0,0,,0,false,3,0,16965,16965,16965,0,0,0,,,0,3,2,3,3,3053000009,,226,988390,173002,40.6415261,-73.9850824,22c,,306A059,31606,,3053000009,07/27/2015,1,25v2.1,12,39,,,,,,,,,,,,t,,3022600,30226001004
BK,1632,75,303,387,2001,16,36,11221,E214,81,2100,3,4B,GATES AVENUE,R6A,,,,,,,,,,false,V0,11,0,,SANTILLO HARRY R,54,0,,,,,,,,,0,1,,0,0,0.6,90,0,0,,0,false,8,5,316,316,0,0,0,0,,,0,3,0,3,3,3016320075,,387,1003734,190244,40.6888311,-73.9297437,17a,,305 023,30605,,,,1,25v2.1,3,32,,,,,,,,,,,,,,3038700,30387002001
BX,4564,24,211,350,1003,11,12,10469,L051,49,820,2,3D,SEXTON PLACE,R4,,,,,,,,,,false,V0,11,0,,"BURNETT, LELAND MICHAEL",2375,0,,,,,,,,,7,0,,0,0,25,95,0,0,,0,false,5,5,7560,7560,0,0,0,0,,,0,1,0,2,2,2045640024,,350,1026182,255478,40.867803,-73.8483926,4a,,220 052,21605,,,,1,25v2.1,11,24,,,,,,,,,,,,,,2035000,20350001003
BX,4221,25,211,296,1019,11,13,10461,Q061,49,1410,2,2E,RHINELANDER AVENUE,R4,,,,,,,,,,false,V0,11,0,,K MATHAI KURUVILLA,2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,7200,7200,0,0,0,0,,,0,1,0,2,2,2042210025,,296,1027943,251056,40.8556574,-73.8420544,4a,,220 056,21509,,,,1,25v2.1,11,26,,,,,,,,,,,,,,2029600,20296001013
BX,4250,23,210,300,4002,8,13,10461,E089,45,1420,2,1C,CONTINENTAL AVENUE,R5,,,,,,,,,,false,V0,11,0,,"2138 CONTINENTAL AVENUE, LLC",2533,0,,,,,,,,,7,0,,0,0,25,101.33,0,0,,0,false,5,5,14460,14460,0,0,0,0,,,0,1.5,0,2,2,2042500023,,300,1030967,250850,40.8550765,-73.8311244,4a,,220 072,21509,,,,1,25v2.1,10,26,,,,,,,,,,,,,,2030000,20300004002
QN,14155,54,410,884,2007,27,32,11414,L173,106,3611,4,4D,96 STREET,R3X,,,,,,,,,,false,V0,11,0,,"COSTANTINO, JOSEPH",1500,0,,,,,,,,,7,0,,0,0,15,100,0,0,,0,false,5,5,4320,4320,0,0,0,0,,,0,0.75,0,1,4,4141550054,,884,1029342,180679,40.662484,-73.8374692,18b,,418 049,45804,,,,1,25v2.1,10,45,,1,,,,,,,,,,,,4088400,40884002008
SI,541,55,501,21,3012,31,49,10304,L077,120,500,5,1D,HUDSON STREET,R3-2,,,,C1-2,,,,,,false,V1,11,0,,GCL PROPERTY MANAGEMENT LLC,2760,0,,,,,,,,,7,0,,0,0,46,60,0,0,,0,false,5,5,67500,67500,0,0,0,0,,,0,0.75,0,1,5,5005410055,,21,961821,166939,40.6248571,-74.0807981,21d,,501 032,50302,,,,1,25v2.1,1,51,,,,,,,,,,,,,,5002100,50021003013
BX,5070,39,212,434,1004,11,11,10466,E063,47,520,2,5C,FURMAN AVENUE,R5,,,,,,,,,,false,V0,11,0,,"BROWN, FITZROY",2375,0,,,,,,,,,7,0,,0,0,25,95,0,0,,0,false,5,5,10080,10080,0,0,0,0,,,0,1.5,0,2,2,2050700039,,434,1024898,266887,40.8991231,-73.8529657,2a,,222 010,21708,,,,1,25v2.1,12,24,,,,,,,,,,,,,,2043400,20434001003
QN,3329,20,409,775,1002,28,29,11415,L143,102,1920,4,4C,ABINGDON ROAD,R2,,,,,,,,,,false,V0,11,0,,MASHALLAH SOLIMANI,899,0,,,,,,,,,7,0,,0,0,7,130.25,0,0,,0,true,8,5,1452,1452,0,0,0,0,,,0,0.75,0,1,4,4033290020,,775,1030355,197023,40.7073392,-73.8337061,14b,,420 079,41705,,,,1,25v2.1,9,46,,,,,,,,,,,,,,4077500,40775001002
SI,2889,23,501,40,1002,31,49,10304,E153,120,700,5,1C,TARGEE STREET,R3A,,,,,,,,,,false,V0,11,0,,WINSTON BROMLEY,1900,0,,,,,,,,,7,0,,0,0,25,76,0,0,,0,false,5,5,8640,8640,0,0,0,0,,,0,0.75,0,1,5,5028890023,,40,960174,161544,40.6100446,-74.086712,21d,,503 302,51202,,,,1,25v2.1,1,51,,,,,,,,,,,,,,5004004,50040042006
QN,14225,137,410,884,6006,27,32,11414,L173,106,3611,4,4E,CHURCH STREET,R3A,,,,,,CR-2,,,,false,V0,11,0,,"HOYLER, KEVIN CARL",960,0,,,,,,,,,7,0,,0,0,20,48,0,0,,0,true,2,5,2508,2508,0,0,0,0,,,0,0.75,0,1,4,4142250137,,884,1030762,178796,40.6573082,-73.8323639,18b,,418 057,45805,,,,1,25v2.1,10,45,1,1,,,,,,,,,,,,4088400,40884006007
QN,11534,50,410,88,2000,27,32,11417,E331,106,3000,4,1E,137-05 97 STREET,R3X,,,,,,,,,,false,V0,11,0,,JUNARD CORP.,2,0,,,,,,,,,7,0,,0,0,2.42,1,0,0,,0,true,8,5,63,63,0,0,0,0,,,0,0.75,0,1,4,4115340050,,88,1029110,184399,40.6726957,-73.8382807,18a,,418 030,45003,,,,1,25v2.1,10,45,,,,,,,,,,,,,,4008800,40088002000
BX,5335,29,210,184,3000,8,13,10461,L050,45,3210,2,3D,EDISON AVENUE,R4A,,,,,,,,,,false,V0,11,0,,"ZHU, ZAI WANG",2375,0,,,,,,,,,7,0,,0,0,25,95,0,0,,0,false,5,5,7380,7380,0,0,0,0,,,0,1,0,2,2,2053350029,,184,1031224,244344,40.8372182,-73.830241,4b,,221 023,21801,,,,1,25v2.1,10,26,,,,,,,,,,,,,,2018400,20184003000
QN,9236,52,409,140,2005,27,29,11415,E298,102,2710,4,4D,120 STREET,R4A,,,,,,,,,,false,V0,11,0,,"MALIK, JAVED IQBAL",1500,0,,,,,,,,,7,0,,0,0,15,100,0,0,,0,false,5,5,7140,7140,0,0,0,0,,,0,1,0,2,4,4092360052,,140,1030966,195929,40.7043333,-73.8315099,14b,,406 001,44002,,,,1,25v2.1,9,45,,,,,,,,,,,,,,4014000,40140002006
QN,9774,167,408,448,1002,28,24,11432,E315,107,2810,4,2D,86 AVENUE,R4A,,,,,,,,,,false,V0,11,0,,"QUIROZ, MANUEL",486,0,,,,,,,,,7,0,,0,0,20.75,51,0,0,,0,true,5,5,3120,3120,0,0,0,0,,,0,1,0,2,4,4097740167,,448,1039176,198509,40.7113676,-73.8018781,14d,,406 047,44204,,,,1,25v2.1,8,44,,,,,,,,,,,,,,4044800,40448001001
SI,457,259,501,197,2011,31,50,10314,L083,121,600,5,4E,SMITH COURT,R3X,,,,,,,,,,false,V0,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,121,0,,,,,,,,,7,0,,0,0,3.47,35,0,0,,0,false,6,5,906,906,906,0,0,0,,,0,0.75,0,1,5,5004570259,,197,947385,163475,40.6153008,-74.1327832,21b,,502 259,50205,,,,1,25v2.1,1,51,,,,,,,,,,,,t,,5019700,50197002011
QN,9462,23,409,150,2002,28,29,11419,Q270,102,3210,4,4E,95-30 124 STREET,R4A,,,,,,,,,,false,V0,11,0,,RAMBHAROSE  RAMKISSOO,2282,0,,,,,,,,,7,0,,0,0,20,114.08,0,0,,0,false,5,5,10560,10560,0,0,0,0,,,0,1,0,2,4,4094620023,,150,1033349,191671,40.6926332,-73.8229463,18c,,406 056,44102,,,,1,25v2.1,9,45,,,,,,,,,,,,,,4015000,40150002002
QN,9467,21,409,150,1005,28,29,11419,Q270,102,3210,4,4E,95-30 127 STREET,R4A,,,,,,,,,,false,V0,11,0,,ALEX GONZALEZ,3028,0,,,,,,,,,7,0,,0,0,30,100.92,0,0,,0,false,5,5,14340,14340,0,0,0,0,,,0,1,0,2,4,4094670021,,150,1034109,191948,40.6933892,-73.8202036,14d,,406 057,44102,,,,1,25v2.1,9,45,,,,,,,,,,,,,,4015000,40150001005
QN,1983,40,404,413,1007,24,21,11368,L138,110,1500,4,3E,CORONA AVENUE,R6B,,,,,,,,,,false,V0,11,0,,JOHN J LASALLE,2275,0,,,,,,,,,7,0,,0,0,25,90.67,0,0,,0,false,5,5,15120,15120,0,0,0,0,,,0,2,0,2,4,4019830040,,413,1023249,210480,40.7443095,-73.8592584,10b,,419 039,41104,,,,1,25v2.1,4,42,,,,,,,,,,,,,,4041300,40413002004
QN,733,68,401,141,2009,30,22,11103,L117,114,510,4,5E,48 STREET,M1-1,,,,,,,,,,false,V1,11,0,,EMMANUEL BORTOLIS,2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,57600,57600,0,0,0,0,,,0,0,1,2.4,4,4007330068,,141,1010672,218449,40.7662289,-73.9046155,9c,,402 046,40407,,,,1,25v2.1,1,41,,,,,,,,,,,,,,4014100,40141002009
SI,1139,100,501,247,1009,31,49,10302,L080,121,200,5,3C,VAN RIPER STREET,R3A,,,,,,,,,,false,V0,11,0,,RUBEN SAMSON A,310,0,,,,,,,,,7,0,,0,0,3.83,100,0,0,,0,false,8,5,323,323,0,0,0,0,,,0,0.75,0,1,5,5011390100,,247,944459,167452,40.6262042,-74.1433457,20d,,502 246,50503,,,,1,25v2.1,1,51,,,,,,,,,,,,,,5024700,50247001008
QN,11772,51,410,814,2004,27,28,11420,E302,106,3612,4,3C,133 STREET,R3-2,,,,,,,,,,false,V0,11,0,,"SINGH, KULWANT",2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,6000,6000,0,0,0,0,,,0,0.75,0,1,4,4117720051,,814,1038306,183919,40.6713268,-73.8051333,18c,,415 050,45104,,,,1,25v2.1,10,45,,,,,,,,,,,,,,4081400,40814002004
BX,5397,44,210,264,1008,8,13,10461,L050,45,1420,2,3E,CROSBY AVENUE,R4A,,,,,,,,,,false,V0,11,0,,"PRIVRAT, CELIA",2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,8700,8700,0,0,0,0,,,0,1,0,2,2,2053970044,,264,1031376,246098,40.8420316,-73.8296794,4b,,221 007,21802,,,,1,25v2.1,10,26,,,,,,,,,,,,,,2026400,20264001007
QN,13072,76,413,682,2009,29,31,11413,E311,116,3532,4,8C,EDGEWOOD AVENUE,R3X,,,,,,,,,,false,V0,11,0,,RIVERA MAGALI,1209,0,,,,,,,,,7,0,,0,0,12.75,100,0,0,,0,false,5,5,3120,3120,0,0,0,0,,,0,0.75,0,1,4,4130720076,,682,1053231,182523,40.6673914,-73.7513446,19b,,414 102,45502,,,,1,25v2.1,13,44,,,,,,,,,,,,,,4068200,40682002009
QN,13291,11,413,306,3013,29,31,11434,L155,116,3612,4,8E,177 PLACE,R3-2,,,,,,,,,,false,V0,11,0,,WP PLAZA INC.,1110,0,,,,,,,,,7,0,,0,0,34.58,63.25,0,0,,0,true,3,5,3300,3300,0,0,0,0,,,0,0.75,0,1,4,4132910011,,306,1047548,182208,40.6665693,-73.771833,19b,,416 024,45601,,,,1,25v2.1,13,45,,,,,,,,,,,,,,4030600,40306005009
QN,8114,104,411,1479,2009,26,19,11363,E313,111,2150,4,4C,243 STREET,R1-2,,,,,,,,,,false,V0,11,0,P,PEOPLE STATE OF NEWYORK,3372,0,,,,,,,,,7,0,,0,0,25,138,0,0,,0,true,5,5,15600,15600,15600,0,0,0,,,0,0.75,0,1,4,4081140104,,1479,1055213,220121,40.7705728,-73.7438038,11a,,412 071,43603,,,,1,25v2.1,11,43,,,,,,,,,,,,,,4147900,41479002000
BX,4456,148,211,326,2002,11,13,10469,E097,49,820,2,3D,ALLERTON AVENUE,R4,,,,,,,,,,false,V0,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,83,0,,,,,,,,,7,0,,0,0,0.83,100,0,0,,0,false,8,5,158,158,158,0,0,0,,,0,1,0,2,2,2044560148,,326,1024338,254512,40.8651602,-73.8550654,4a,,220 045,21602,,,,1,25v2.1,11,24,,,,,,,,,,,,t,,2032600,20326002002
BX,5437,120,210,158,1001,8,13,10465,E072,45,3210,2,2D,LOGAN AVENUE,R4,,,,,,,,,,false,V0,11,0,,"DURO, JANI",448,0,,,,,,,,,7,0,,0,0,4,112,0,0,,0,false,8,5,305,305,0,0,0,0,,,0,1,0,2,2,2054370120,,158,1034328,240359,40.8262634,-73.8190533,7c,,221 053,21804,,,,1,25v2.1,10,26,,,,,,,,,,,,,,2015800,20158001001
BK,8592,115,318,702.01,5007,22,46,11234,E323,63,8822,3,4D,NATIONAL DRIVE,R2,,,,,,,,,,false,V0,11,0,,"DAVIDOV, MICHAEL",7200,0,,,,,,,,,7,0,,0,0,60,120,0,0,,0,false,5,5,22560,22560,0,0,0,0,,,0,0.75,0,1,3,3085920115,,70201,1009702,159459,40.6043178,-73.9083401,29c,true,319 088,32505,,,,1,25v2.1,18,35,1,1,,,,,,,,,,,,3070201,30702015001
SI,4406,25,503,138,1007,31,50,10306,L085,122,920,5,1C,CENTER STREET,R1-2,,,,,,,,,,false,V0,11,0,,AMR SALLAM,5500,0,,,,,,,,,7,0,,0,0,50,110,0,0,,0,false,5,5,18600,18600,0,0,0,0,,,0,0.75,0,1,5,5044060025,,138,945934,147630,40.5718034,-74.1379197,26d,,504 424,51902,,,,1,25v2.1,3,51,,,,,,,,,,,,,,5013800,50138001007
SI,6677,9,503,198,4025,31,51,10309,E164,123,800,5,7E,131 SEGUINE AVENUE,R3X,,,,,,SRD,,,,false,V0,11,0,,JAMES DEMONACO,10000,0,,,,,,,,,7,0,,0,0,50,200,0,0,,0,false,5,5,29760,29760,0,0,0,0,,,0,0.75,0,1,5,5066770009,,198,928872,130048,40.5234541,-74.1991908,33b,,505 515,52702,,,,1,25v2.1,3,51,,,,,,,,,,,,,,5019800,50198004013
QN,1336,26,402,249,1001,30,26,11377,E292,108,920,4,1C,40-31 61 STREET,R6B,,,,,,,,,,false,V0,11,0,X,CORPORATION OF THE PRESIDING BISHOP,2500,0,,,,,,,,,7,1,,0,0,25,100,0,0,,0,false,5,5,16920,16920,16920,0,0,0,,,0,2,0,2,4,4013360026,,249,1011065,210282,40.7438114,-73.9032294,9d,,409 012,40806,,,,1,25v2.1,2,41,,,,,,,,,,,,,,4024900,40249001001
BX,5373,43,210,264,3004,8,13,10461,L050,45,1420,2,3E,CODDINGTON AVENUE,R4A,,,,,,,,,,false,V0,11,0,,DIANA KALANZ,2238,0,,,,,,,,,7,0,,0,0,19.08,117.25,0,0,,0,false,3,5,6600,6600,0,0,0,0,,,0,1,0,2,2,2053730043,,264,1030307,245020,40.8390784,-73.8335503,4b,,219 041,21802,,,,1,25v2.1,10,26,,,,,,,,,,,,,,2026400,20264003004
QN,5415,28,407,1191,1004,25,20,11355,E274,109,1320,4,4D,157 STREET,R4-1,,,,,,,,,,false,V0,11,0,,"PISANIELLO, GLORIA",508,0,,,,,,,,,7,0,,0,0,10.08,100,0,0,,0,true,8,5,315,315,0,0,0,0,,,0,1,0,2,4,4054150028,,1191,1037255,215701,40.758567,-73.8086718,10d,,411 059,42604,,,,1,25v2.1,7,43,,,,,,,,,,,,,,4119100,41191001005
QN,12878,78,413,616.01,2001,29,31,11422,L165,116,3531,4,5C,128-58 238 STREET,R2A,,,,,,,,,,false,V0,11,0,,BENTLEY HAIG,2400,0,,,,,,,,,7,0,,0,0,24,100,0,0,,0,false,5,5,8400,8400,0,0,0,0,,,0,0.75,0,1,4,4128780078,,61601,1059255,187307,40.6804734,-73.7295768,19c,,414 047,45405,,,,1,25v2.1,13,44,,,,,,,,,,,,,,4061601,40616012001
BK,1867,146,303,247,1002,13,36,11216,L132,79,2800,3,2B,HERKIMER STREET,R6B,,,,,,,,,,false,V0,11,0,,"MULZAC, THOMAS",654,0,,,,,,,,,7,0,,0,0,34.42,19,0,0,,0,false,5,5,5400,5400,0,0,0,0,,,0,2,0,2,3,3018670146,,247,998904,186798,40.679382,-73.9471674,17a,,305 050,30612,,,,1,25v2.1,3,32,,,,,,,,,,,,,,3024700,30247001002
QN,701,8,401,143,1000,30,22,11103,L117,114,510,4,5E,25-89 42 STREET,R6A,,,,C1-2,,,,,,false,V1,11,0,,PV OWNER LLC,1500,0,,,,,,,,,7,0,,0,0,20,75,0,0,,0,false,5,5,107550,107550,0,0,0,0,,,0,3,0,3,4,4007010008,,143,1008713,217960,40.7648924,-73.9116894,9c,,402 043,40406,E-578,,,1,25v2.1,1,41,,,,,,,,,,,,,,4014300,40143001000
BK,6890,43,311,304,2002,21,47,11214,L161,62,8620,3,5D,24 AVENUE,R5,,,,,,,,,,false,V0,11,0,,8784 REALTY LLC,185,0,,,,,,,,,7,0,,0,0,27,6.83,0,0,,0,false,5,5,120,120,0,0,0,0,,,0,1.5,0,2,3,3068900043,,304,986089,156292,40.5956614,-73.9933781,28c,,312 033,32101,,,,1,25v2.1,11,37,,,,,,,,,,,,,,3030400,30304002002
QN,12101,18,412,788,1003,27,28,11436,E302,113,3612,4,6C,146 STREET,R3A,,,,,,,,,,false,V0,11,0,,"BRIJMOHAN, BALRAM",2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,5220,5220,0,0,0,0,,,0,0.75,0,1,4,4121010018,,788,1042067,184481,40.6728456,-73.7915705,18c,,416 005,45205,,,,1,25v2.1,12,45,,,,,,,,,,,,,,4078800,40788001003
QN,8064,73,411,1483,4016,26,19,11363,E313,111,2150,4,4C,236 STREET,R1-2,,,,,,,,,,false,V0,11,0,,"APOLLON, PARIS",4000,0,,,,,,,,,7,0,,0,0,40,100,0,0,,0,false,5,5,18000,18000,0,0,0,0,,,0,0.75,0,1,4,4080640073,,1483,1053394,220854,40.7725991,-73.7503633,11a,,412 065,43601,,,,1,25v2.1,11,43,,,,,,,,,,,,,,4148300,41483004014
QN,12889,128,413,616.02,1003,29,31,11422,E314,116,3531,4,6C,129 ROAD,R2,,,,,,,,,,false,V0,11,0,,"NARANJIT, NARMESH",4180,0,,,,,,,,,7,1,,0,0,38,110,0,0,,0,false,5,5,10620,10620,0,0,0,0,,,0,0.75,0,1,4,4128890128,,61602,1059583,186652,40.6786728,-73.7284016,19c,,414 062,45405,,,,1,25v2.1,13,44,,,,,,,,,,,,,,4061602,40616021003
QN,12977,9,413,616.02,2003,29,31,11422,E314,116,3531,4,6C,BROOKVILLE BOULEVARD,R2,,,,,,,,,,false,V0,11,0,,RONALD E. ISAAC,1680,0,,,,,,,,,7,0,,0,0,40.58,46.58,0,0,,0,true,3,5,4980,4980,0,0,0,0,,,0,0.75,0,1,4,4129770009,,61602,1058862,185772,40.6762635,-73.7310108,19c,,414 064,45406,,,,1,25v2.1,13,44,,,,,,,,,,,,,,4061602,40616022005
BK,8627,41,318,702.01,2002,22,46,11234,E323,63,8822,3,4D,255 MAYFAIR DRIVE NORTH,R2,,,,,,,,,,false,V0,11,0,,DONSKOI ALEXANDER,5185,0,,,,,,,,,7,1,,0,0,51.42,100.83,0,0,,0,false,5,5,16260,16260,0,0,0,0,,,0,0.75,0,1,3,3086270041,,70201,1010691,162087,40.6115283,-73.9047682,23d,,319 084,32505,,,,1,25v2.1,18,35,,1,,,,,,,,,,,,3070201,30702012002
